TermId;Term;P - Exact Match;R - Exact Match;F - Exact Match;P - Decision Trees;R - Decision Trees;F-Decision Trees;P-Naïve Bayes;R-Naïve Bayes;F-Naïve Bayes;P - MaxEnt;R-MaxEnt;F-MaxEnt;UMLS
11908;Rationalization;0,084705882;0,148760331;0,107946027;0,927709826;0,440402282;0,592456169;0,706653593;0,97272239;0,816945107;0,990082418;0,613166667;0,750276855;1
11928;Raynaud Disease;0,862068966;0,004682525;0,009314456;0,990045636;0,725795728;0,837523896;0,785049819;0,988389443;0,875051922;0,998125759;0,879837502;0,934264177;1
11931;Reactive Inhibition;0,333333333;0,113043478;0,168831169;0,959113095;0,749358517;0,838697513;0,866929663;0,934385434;0,896897642;0,974422799;0,748106061;0,841601085;1
11936;Reality Testing;0,297169811;0,056910569;0,095526914;0,981943051;0,706823412;0,821801003;0,868244435;0,993970731;0,926688378;0,981845812;0,834499263;0,9001697;1
11937;Reality Therapy;0,342857143;0,048582996;0,085106383;0,93802095;0,713535023;0,807840397;0,696992112;0,996670425;0,819457214;1;0,699;0,819402298;1
11939;Mental Recall;0;0;0;0,985965465;0,754473719;0,85479202;0,942898632;0,973440518;0,957914576;0,890423756;0,861291667;0,874889838;1
11992;Endosomes;0,64834318;0,494611013;0,561138284;0,916040277;0,913334598;0,914286566;0,946884013;0,953270061;0,950052181;0,973870044;0,886492958;0,927342141;1
12002;Rectal Diseases;0,509803922;0,004388186;0,008701473;0,990802876;0,71659669;0,83165408;0,769750038;0,985506475;0,864352167;0,994346654;0,794783067;0,87952664;1
12003;Rectal Fistula;0,693430657;0,035250464;0,067090395;0,993701756;0,764056813;0,863680585;0,772329404;0,993251122;0,868850092;0,997615189;0,869214473;0,928238116;1
12004;Rectal Neoplasms;0,551724138;0,0048;0,0095172;0,968936602;0,822814229;0,889905454;0,823996853;0,980073866;0,895277202;0,996692915;0,931806667;0,962290038;1
12005;Rectal Prolapse;0,799212598;0,506234414;0,619847328;0,995415371;0,800949787;0,887599601;0,755425863;0,991819079;0,857562087;0,997710625;0,861511016;0,92289734;1
12006;Rectovaginal Fistula;0,629290618;0,266214908;0,37414966;0,988486096;0,684876675;0,808917469;0,733123475;0,998291301;0,845338198;0,996255427;0,864242245;0,924325729;1
12008;Recurrence;0,018334003;0,1415;0,032461946;0,696626286;0,894004497;0,783038538;0,794713019;0,9692714;0,873351298;0,998751241;0,910643333;0,95161319;1
12009;Recurrent Laryngeal Nerve;0,482258065;0,585127202;0,528735632;0,992410075;0,913802825;0,95143919;0,950680431;0,974346552;0,962301941;0,995214321;0,902638203;0,945503622;1
12010;Red-Cell Aplasia, Pure;1;0,00085034;0,001699235;0,995805318;0,897717365;0,944157479;0,807206153;0,995151755;0,891148098;0,997289652;0,925331479;0,958863028;1
12019;Reflex Sympathetic Dystrophy;0,793154762;0,380578365;0,514354644;0,957301581;0,741269121;0,835077567;0,745948339;0,99189698;0,851456947;0,998196931;0,876035151;0,931156389;1
12021;Reflex, Abnormal;0,111111111;0,000248509;0,000495909;0,985279907;0,581360938;0,731182929;0,77627183;0,974121189;0,863975605;0,990680621;0,830345785;0,901805706;1
12022;Reflex, Acoustic;0,818181818;0,007908612;0,015665796;0,993827447;0,892289789;0,940278546;0,955213056;0,973757891;0,96437967;0,995627435;0,872871107;0,926239614;1
12023;Reflex, Monosynaptic;0,75;0,001518987;0,003031834;0,989790812;0,770388063;0,86636978;0,835622321;0,995072159;0,908330388;1;0,900353527;0,946730629;1
12024;Reflex, Oculocardiac;0;0;0;0,983073341;0,80181293;0,882755007;0,723745411;1;0,838920222;0,995;0,866583333;0,92369829;1
12025;Reflex, Pupillary;0,4375;0,003975014;0,007878447;0,992182599;0,675817118;0,803840505;0,822499562;0,9819215;0,895036561;0,99579424;0,859873802;0,920966356;1
12026;Reflex, Stretch;0,6;0,001014542;0,002025658;0,969911543;0,72069884;0,826747972;0,915395783;0,954564363;0,934526651;0,996074372;0,890858888;0,93949607;1
12027;Reflex, Vestibulo-Ocular;1;0,000370645;0,000741015;0,988237628;0,904957193;0,944751393;0,978874122;0,940407881;0,959243258;0,998068381;0,898494188;0,944522241;1
12030;Refractive Errors;0,509320905;0,153614458;0,23603826;0,983882519;0,74204317;0,845989354;0,931077054;0,992648136;0,960865446;0,996052778;0,864577309;0,924911942;1
12033;Refractory Period, Psychological;0;0;0;0,976879096;0,836384618;0,900845666;0,959513661;0,870133367;0,912307388;0,995326087;0,890452899;0,937042799;1
12043;Regression (Psychology);0;0;0;0,965178899;0,64090328;0,770201455;0,726594414;0,947554013;0,822424133;0,997172364;0,828354558;0,902945979;1
12054;Reinforcement (Psychology);0;0;0;0,977129526;0,707534759;0,820754116;0,872287567;0,984467181;0,924985875;0,997599517;0,901313333;0,945501844;1
12055;Reinforcement Schedule;0,544474394;0,036187746;0,067864942;0,990212742;0,841342097;0,909698504;0,980582518;0,985457763;0,983011507;0,997768324;0,935619077;0,964634676;1
12056;Reinforcement, Social;0,142857143;0,001122334;0,002227171;0,963058897;0,708399516;0,816200212;0,75743818;0,997050247;0,860812398;0,998023866;0,895778402;0,94325016;1
12057;Reinforcement, Verbal;0;0;0;0,984902529;0,716391922;0,829126662;0,760061686;0,984096997;0,857558844;0,997884543;0,878631834;0,932967419;1
12059;Rejection (Psychology);0;0;0;0,972720352;0,730301696;0,834049757;0,890676735;0,983103607;0,934441544;0,986002874;0,836761519;0,901722833;1
12061;Relapsing Fever;0,791814947;0,72593801;0,757446809;0,984750522;0,853127087;0,913676441;0,756552428;0,988017222;0,85681712;1;0,826753746;0,902249294;1
12064;Relaxation Techniques;0,571428571;0,043746272;0,081270779;0,972632839;0,60954241;0,749208432;0,773865011;0,992802862;0,869741626;0,996891425;0,814657997;0,895687268;1
12069;Religion and Psychology;1;0,000449944;0,000899483;0,983845479;0,590380554;0,737898461;0,79692588;0,997470575;0,885960237;0,987150119;0,833564515;0,901935353;1
12073;Remedial Teaching;0,40625;0,01170117;0,022747157;0,949548561;0,633173194;0,759414979;0,747044869;0,998927385;0,854726437;0,993568744;0,848360875;0,912804267;1
12078;Renal Artery Obstruction;0,784313725;0,00463231;0,009210223;0,976319161;0,891558667;0,932009398;0,828715232;0,989448592;0,901957089;0,997907112;0,890056572;0,938744027;1
12080;Renal Osteodystrophy;0,784488239;0,435273369;0,559891107;0,969872546;0,839384064;0,899910304;0,791762354;0,993308847;0,881124714;0,998209219;0,909264425;0,951170429;1
12082;Renal Veins;0,571240106;0,071369705;0,126886447;0,972990956;0,811984714;0,885214672;0,788612484;0,982896945;0,875090098;0,997111396;0,887079465;0,937997291;1
12088;Reoviridae Infections;1;0,00065445;0,001308044;0,976675214;0,857752451;0,913330368;0,845827505;0,991718447;0,91292373;0,997712295;0,883382296;0,934881567;1
12090;Cumulative Trauma Disorders;0,700564972;0,045705861;0,085813149;0,953573851;0,628904129;0,757599056;0,918603667;0,967481468;0,942383959;0,990839133;0,821392206;0,892548511;1
12094;Repression;0,062669316;0,180541103;0,093041963;0,987546208;0,645190867;0,78044925;0,769516113;0,988542436;0,865292431;0,994748882;0,883818851;0,935409857;1
12095;Repression-Sensitization;0,549295775;0,361111111;0,43575419;0,98712587;0,816240614;0,892773069;0,725928965;0,996249185;0,838574881;1;0,85995671;0,922231213;1
12103;Batroxobin;0,793548387;0,346478873;0,482352941;0,996848467;0,768136452;0,867520568;0,798049185;0,98477424;0,881273727;1;0,868531746;0,926319469;1
12114;Residential Treatment;0,578298397;0,203913043;0,301510768;0,97864363;0,640686162;0,774285321;0,773439557;0,994327477;0,870037125;0,99139739;0,879947205;0,931302429;1
12120;Respiration Disorders;0,4;0,003251372;0,006450312;0,966150428;0,683362007;0,800461508;0,81632846;0,933302214;0,870855815;0,984579236;0,770387871;0,862202684;1
12125;Respiratory Center;0,480331263;0,136873156;0,213039486;0,975407594;0,847695255;0,906870608;0,865381969;0,987964647;0,922527729;0,997208724;0,885689678;0,936186913;1
12127;Respiratory Distress Syndrome, Newborn;1;0,0001;0,00019998;0,98078465;0,74037332;0,843778005;0,858665696;0,979792499;0,915226028;0,997490939;0,892961667;0,941013069;1
12128;Respiratory Distress Syndrome, Adult;0,904761905;0,002375;0,004737564;0,969162887;0,866911581;0,915140353;0,960399543;0,941852814;0,951024658;0,894920387;0,814425;0,852086441;1
12130;Respiratory Hypersensitivity;0,768292683;0,008163794;0,016155917;0,977449692;0,763973689;0,857622539;0,871370426;0,988401107;0,926185058;0,993371262;0,870670152;0,927367288;1
12131;Respiratory Insufficiency;0,357565712;0,151;0,212332138;0,783477704;0,947393366;0,857665356;0,798796474;0,97465149;0,877991884;0,99830677;0,900835;0,9467551;1
12133;Respiratory Paralysis;0,279279279;0,076167076;0,11969112;0,978291437;0,774057593;0,86421733;0,736157195;0,987834208;0,843551932;0,996595259;0,837598481;0,907841671;1
12135;Respiratory Sounds;0,691666667;0,016119635;0,031505029;0,98475985;0,753034944;0,85338205;0,937518523;0,907335957;0,922138932;0,982799909;0,797267339;0,877227569;1
12140;Respiratory Tract Diseases;0,381368268;0,0262;0,049031534;0,790076241;0,892890797;0,838308712;0,794184546;0,958491857;0,868626828;0,999725142;0,881168333;0,935979697;1
12141;Respiratory Tract Infections;0,260913449;0,1034;0,148105708;0,797631398;0,926983852;0,857439194;0,811213615;0,979239415;0,887331883;0,998014973;0,922706667;0,958035731;1
12142;Respiratory Tract Neoplasms;0,705882353;0,006444683;0,012772751;0,925975503;0,711947028;0,804847754;0,764404387;0,96791916;0,854148946;0,996448602;0,84908191;0,916161644;1
12148;Restless Legs Syndrome;0,896899225;0,687054632;0,778076664;0,991041586;0,914839477;0,951392823;0,901903631;0,968911557;0,934176071;0,997502991;0,811763431;0,892643957;1
12149;Restraint, Physical;0,5;0,000121877;0,000243694;0,958566296;0,74008557;0,835257894;0,943219825;0,886861508;0,914168044;0,990897313;0,766785776;0,862858264;1
12153;Retention (Psychology);0;0;0;0,980963249;0,87053297;0,922443651;0,969613486;0,952509773;0,960978047;0,989870883;0,898385613;0,941072042;1
12159;Reticulum;0,005380529;0,329192547;0,010588;0,988313575;0,663779024;0,79404208;0,787779552;0,98094336;0,873587184;0,993231225;0,93502551;0,961696809;1
12162;Retinal Degeneration;0,637034161;0,267918367;0,377198023;0,986349859;0,834222597;0,903885028;0,918971437;0,984413005;0,950549893;0,9961864;0,864154028;0,923953215;1
12164;Retinal Diseases;0,267477204;0,0176;0,033026834;0,989048723;0,781572546;0,873150886;0,816554734;0,977076973;0,889614745;0,996282444;0,904565;0,947212299;1
12165;Retinal Ganglion Cells;0,718518519;0,406651761;0,519364626;0,988481996;0,947741463;0,967679925;0,973013552;0,951744931;0,962250889;0,990005038;0,899436925;0,941395743;1
12166;Retinal Hemorrhage;0,592896175;0,056510417;0,103185925;0,989424273;0,725747849;0,837233788;0,762544359;0,99038437;0,861613886;0,996619632;0,844078869;0,912248523;1
12167;Retinal Perforations;1;0,000689417;0,001377885;0,992017602;0,954979922;0,973134044;0,9823549;0,987583428;0,98495974;0,99659169;0,872462479;0,928443254;1
12170;Retinal Vein Occlusion;0,775242442;0,65811138;0,711891042;0,985108832;0,949204097;0,966812729;0,969889133;0,982854072;0,976305227;0,996941128;0,888065237;0,938466737;1
12171;Retinal Vessels;0,586075949;0,093093395;0,160666262;0,991614525;0,801430725;0,886431546;0,871852924;0,987263593;0,925957245;0,99802493;0,858948053;0,921862576;1
12173;Retinitis;0,17367394;0,361654969;0,234659636;0,987453472;0,733087679;0,841423219;0,785407739;0,990244356;0,87598387;0,998756334;0,857196607;0,920279732;1
12174;Retinitis Pigmentosa;0,792726278;0,583652104;0,672309833;0,983775205;0,750788036;0,851613662;0,83729563;0,98827651;0,906495856;0,996879327;0,881022027;0,934449348;1
12178;Retinopathy of Prematurity;0,831157895;0,596194503;0,694336968;0,984137719;0,891363773;0,935439659;0,873224627;0,990671876;0,928192298;0,997598902;0,854977365;0,919545168;1
12182;Retrognathism;0,651785714;0,108955224;0,186700767;0,959975651;0,672624976;0,790553037;0,756544014;0,995656488;0,859584525;0,995231577;0,846325373;0,912537384;1
12183;Retrograde Degeneration;0,131513648;0,149295775;0,139841689;0,956668177;0,836322237;0,892272486;0,918788987;0,92354527;0,9207844;0,972996324;0,820634921;0,884428283;1
12185;Retroperitoneal Fibrosis;0,863577864;0,717263495;0,783649635;0,98681855;0,850333611;0,913454036;0,727303023;0,987796599;0,837728389;0,997393395;0,878602654;0,931689535;1
12186;Retroperitoneal Neoplasms;0,892857143;0,007270612;0,01442377;0,974401828;0,741871843;0,842350013;0,784975929;0,982337652;0,872626774;0,985610139;0,866575785;0,921675559;1
12188;Retropneumoperitoneum;0,540540541;0,137299771;0,218978102;0,761786776;0,853971968;0,776438434;0,717609554;0,975738979;0,826832755;1;0,71627907;0,827627971;1
12192;Retroviridae Infections;0;0;0;0,967445095;0,807258881;0,880088184;0,922060774;0,932659874;0,927301045;0,994179977;0,88273324;0,933424222;1
12193;Reversal Learning;0,631404959;0,267882188;0,376169375;0,980112998;0,843621865;0,906699522;0,88570022;0,991290123;0,935378329;0,994110173;0,896800125;0,940391038;1
12201;Reward;0,463437573;0,494480682;0,478456123;0,988306729;0,704098603;0,822306075;0,952454555;0,938909095;0,945612076;0,988059536;0,82321029;0,896250174;1
12202;Reye Syndrome;0,836206897;0,184761905;0,302652106;0,98849133;0,864441552;0,922283223;0,727326975;0,981478576;0,835364891;0,998473796;0,906694241;0,949677515;1
12203;Rh Isoimmunization;0,265060241;0,052091555;0,08707124;0,98075555;0,805716723;0,884521664;0,888574684;0,996532219;0,939385458;0,998867792;0,888494588;0,939604943;1
12206;Rhabdomyolysis;0,742678959;0,796684119;0,768734213;0,972217959;0,854435176;0,909406503;0,776585261;0,989237511;0,870012084;0,994214088;0,84326935;0,910852205;1
12207;Rhabdomyoma;0,874647887;0,605853659;0,715850144;0,96503426;0,823125374;0,888209147;0,732984044;0,995464527;0,844156351;0,990863728;0,876030306;0,929214175;1
12208;Rhabdomyosarcoma;0,747102577;0,596217559;0,66318618;0,977268503;0,778216963;0,866307546;0,814221021;0,959345753;0,880819684;0,994194622;0,840923352;0,910145574;1
12214;Rheumatic Heart Disease;0,776660839;0,1777;0,28922526;0,786879419;0,965302723;0,866994844;0,816746083;0,977398601;0,889873998;0,998495317;0,841569167;0,91232475;1
12215;Rheumatic Nodule;0,5;0,004761905;0,009433962;0,989972526;0,724854736;0,836618792;0,670393192;0,983017887;0,796363248;1;0,809761905;0,89063409;1
12216;Rheumatic Diseases;0,51963098;0,2422;0,330400382;0,787195506;0,913878185;0,845803049;0,792015502;0,963962671;0,869560485;0,997935267;0,831448333;0,905556668;1
12218;Rheumatoid Nodule;0,711864407;0,163849155;0,266384778;0,990895633;0,899008383;0,942650862;0,729339824;0,99732348;0,842399435;0,998158797;0,843803657;0,910139469;1
12220;Rhinitis;0,215494071;0,42388431;0,285729259;0,990489466;0,768939985;0,865741745;0,907585587;0,974995715;0,94005319;0,989925201;0,792118862;0,87893629;1
12221;Rhinitis, Allergic, Perennial;0;0;0;0,991273447;0,937804224;0,963791826;0,973254364;0,940497338;0,956587607;0,99289206;0,861624296;0,9204453;1
12222;Rhinitis, Atrophic;0,666666667;0,004926108;0,009779951;0,997390178;0,819865266;0,899922903;0,775818302;0,985393444;0,868089906;0,999271199;0,800916561;0,883892082;1
12223;Rhinitis, Vasomotor;0,416666667;0,01285347;0,024937656;0,991477878;0,87311612;0,928329073;0,761628129;0,991059451;0,860991196;0,998684211;0,846950067;0,915100832;1
12224;Rhinophyma;0,713375796;0,851711027;0,776429809;0,990328959;0,890887859;0,937465657;0,688740779;0,997658817;0,814834597;0,988869048;0,788133903;0,874686104;1
12226;Rhinoscleroma;0,945848375;0,392803598;0,555084746;0,993836089;0,870229544;0,927805008;0,754614117;0,978569878;0,851805374;1;0,657411126;0,786971281;1
12227;Rhinosporidiosis;0,948881789;0,787798408;0,860869565;0,997134069;0,835452751;0,908839876;0,706856679;0,987378889;0,823716068;0,996922348;0,748798009;0,846682455;1
12249;Rhombencephalon;0,275784753;0,06259542;0,102032352;0,954907081;0,86001482;0,904922375;0,950785561;0,892999675;0,920892439;0,983599208;0,847082577;0,907279774;1
12257;Riboflavin Deficiency;0,870870871;0,339181287;0,488215488;0,990343897;0,802797457;0,886720981;0,770663111;0,992810868;0,867649087;1;0,917866393;0,956417835;1
12270;Ribosomes;0,471258134;0,3476;0,400092081;0,794242101;0,927921494;0,855882471;0,858899207;0,981882656;0,916279069;0,999835014;0,9716575;0,985338522;1
12272;Ribs;0,388031915;0,193526993;0,258252943;0,764865515;0,884385617;0,820288296;0,787887865;0,963653848;0,866946496;0,996190861;0,840452757;0,910409897;1
12279;Rickets;0,670040974;0,592119276;0,628674808;0,998110351;0,760976411;0,863530987;0,781433132;0,982360421;0,870419108;0,994664168;0,863960536;0,9241457;1
12282;Rickettsia Infections;0,583333333;0,003066141;0,006100218;0,989976264;0,661706021;0,793170524;0,751093878;0,98602403;0,85265441;0,996394876;0,802091572;0,887302911;1
12288;Rickettsiaceae Infections;0;0;0;0,972393221;0,704732889;0,816917622;0,725060417;0,994419169;0,838438845;0,998728914;0,895334887;0,943293694;1
12298;Rigor Mortis;0,594736842;0,489177489;0,536817102;0,980282344;0,818977783;0,891955955;0,797765072;0,985578577;0,881420844;1;0,881014493;0,932883027;1
12301;Rinderpest;0,809236948;0,743542435;0,775;0,985606066;0,894225006;0,937567402;0,739630511;0,998430688;0,84937034;1;0,891286195;0,93995073;1
12303;Ring Chromosomes;0,485436893;0,188916877;0,271985494;0,982524095;0,966154491;0,974230671;0,952685604;0,982483885;0,96732864;0,996845006;0,899193829;0,944232862;1
12309;Risk-Taking;0,509771987;0,07825;0,135674036;0,926569674;0,852760957;0,88812168;0,953802825;0,91035974;0,931562703;0,87727033;0,770670833;0,818664046;1
12327;RNA Virus Infections;0,416666667;0,01497006;0,028901734;0,968018363;0,906629236;0,935972002;0,921842223;0,920464466;0,920650448;0,974428486;0,767878788;0,849128142;1
12376;Rodent Diseases;0,666666667;0,000256674;0,000513149;0,938047035;0,525607326;0,673501984;0,823940121;0,962346142;0,887760194;0,997167038;0,868025846;0,927114165;1
12391;Root Resorption;0,786950732;0,516157205;0,623417722;0,987806763;0,862361276;0,920815718;0,854769878;0,997803716;0,920669065;0,99761004;0,871222915;0,927278307;1
12392;Rorschach Test;0,795008913;0,154753643;0,259076387;0,995220758;0,784580704;0,877400307;0,797619878;0,988557213;0,882845589;0,99968254;0,88504006;0,938181139;1
12400;Rotavirus Infections;0,803837953;0,086786372;0,156659048;0,996374214;0,94964543;0,97244477;0,97763721;0,981397184;0,979502847;0,995567629;0,858466318;0,919112652;1
12405;Round Window, Ear;0;0;0;0,994506649;0,939947196;0,966420289;0,954120344;0,99173276;0,972495376;0,999468085;0,928585707;0,961461702;1
12410;Rubella Syndrome, Congenital;1;0,004115226;0,008196721;0,98709397;0,913488974;0,948745732;0,780229973;0,990964972;0,872638565;0,994264069;0,846288265;0,910761614;1
12415;Rubinstein-Taybi Syndrome;0,767045455;0,808383234;0,787172012;0,979417579;0,900398654;0,938002689;0,700566751;0,994777184;0,821723787;0,996875;0,854411765;0,918921392;1
12417;Rumen;0,877591973;0,606354708;0,717184831;0,987159365;0,863316491;0,920996995;0,9805098;0,961297458;0,97080548;0,997939133;0,932593033;0,963843348;1
12422;Rupture, Spontaneous;0,333333333;0,0006;0,001197844;0,995719663;0,698266348;0,820851593;0,798234858;0,985029171;0,881834706;0,997895692;0,929236667;0,961380839;1
12444;Saccule and Utricle;0,377777778;0,012967201;0,025073746;0,997026214;0,751816526;0,857106422;0,962036785;0,952727667;0,957324166;0,998777265;0,889477724;0,940048505;1
12445;Sacrococcygeal Region;0,547413793;0,049590004;0,09094164;0,999343319;0,685629353;0,81322731;0,726548703;0,968047821;0,83002649;0,987557056;0,789935491;0,872353366;1
12448;Sadism;0,561904762;0,125;0,204506066;0,988802621;0,666938135;0,796040471;0,727479316;1;0,841945382;0,998809524;0,792486702;0,880060905;1
12465;Salivary Duct Calculi;0,9;0,011056511;0,02184466;0,998974251;0,743718998;0,851735406;0,734732987;0,99502225;0,845213571;0,997664391;0,795175098;0,881220361;1
12466;Salivary Gland Diseases;0,757763975;0,046959199;0,08843784;0,978967015;0,709561081;0,822654616;0,734568189;0,979243785;0,839394997;0,997646588;0,830170266;0,904316836;1
12468;Salivary Gland Neoplasms;0,738831615;0,037972448;0,072232488;0,974723854;0,830449671;0,896789751;0,843775943;0,980387409;0,90693672;0,995737703;0,883199586;0,934817979;1
12470;Salivary Glands, Minor;1;0,002169197;0,004329004;0,978750377;0,916910855;0,94679739;0,930891938;0,989359773;0,959205483;0,993928665;0,900085893;0,943874929;1
12478;Salmonella Food Poisoning;0,857142857;0,022268041;0,04340836;0,986526763;0,870282595;0,924738494;0,759794478;0,992007659;0,860485389;0,998635887;0,847980026;0,91296795;1
12480;Salmonella Infections;0,652859961;0,068893745;0,124635225;0,994574368;0,807518204;0,891320039;0,80575449;0,977939239;0,883529593;0,997398767;0,854267425;0,919508932;1
12481;Salmonella Infections, Animal;0;0;0;0,992691809;0,902457124;0,945416132;0,939874409;0,983452322;0,961162617;0,995839828;0,901301008;0,944950976;1
12488;Salpingitis;0,65791776;0,42247191;0,514539856;0,995654871;0,597221265;0,746397354;0,75245906;0,988480571;0,854426258;0,999036088;0,890558677;0,940791758;1
12491;Salt Gland;0,880530973;0,354723708;0,505717916;0,981726173;0,916934541;0,948130693;0,905845876;0,981417722;0,942006352;0,994946051;0,941928571;0,966777996;1
12497;Sandhoff Disease;0,801843318;0,547169811;0,65046729;0,996876236;0,929828311;0,962029957;0,903996914;0,975156494;0,937974215;1;0,887399194;0,938207241;1
12501;Saphenous Vein;0,653356559;0,4876;0,55843784;0,976419607;0,786994477;0,871116583;0,888991443;0,97760294;0,93117902;0,995967873;0,92429;0,958458775;1
12508;Sarcolemma;0,612520064;0,394377842;0,479818936;0,963814031;0,859056639;0,908412018;0,943778366;0,925891822;0,934736384;0,992093362;0,914289367;0,949759764;1
12509;Sarcoma;0,111927352;0,4129;0,17611431;0,982334332;0,702610197;0,819243776;0,816626223;0,96431601;0,884336841;0,998963203;0,9237475;0,95892423;1
12510;Sarcoma 180;0,800595238;0,295604396;0,431781701;0,964942338;0,70134049;0,812178323;0,800185663;0,986633408;0,883634056;0,998560439;0,919293302;0,956248811;1
12511;Sarcoma 37;0,613445378;0,267399267;0,37244898;0,792827481;0,83638378;0,796736999;0,744050132;0,968066386;0,840943928;1;0,788148148;0,875653032;1
12512;Sarcoma, Ewing's;0,808510638;0,008109262;0,016057469;0,974508306;0,870469;0,919509611;0,887886017;0,977525235;0,930504993;0,990324346;0,822628131;0,896136178;1
12513;Sarcoma, Experimental;0,125;0,0001;0,00019984;0,962617436;0,767766867;0,854204682;0,868893962;0,982211749;0,922074342;0,99985661;0,939330833;0,968281615;1
12514;Sarcoma, Kaposi;0,97761194;0,016129032;0,031734496;0,990974583;0,880738973;0,93259814;0,837854372;0,991244456;0,908091678;0,995108274;0,889419156;0,938708072;1
12515;Mast-Cell Sarcoma;1;0,001007049;0,002012072;0,862883942;0,870194134;0,866243909;0,855012915;0,981238759;0,913722809;0,995041955;0,952826236;0,972883151;1
12517;Sarcoma, Yoshida;0,75;0,00206044;0,004109589;0,950329538;0,696463946;0,795554283;0,783058084;0,983562231;0,871778448;0,997277392;0,953581011;0,974538244;1
12518;Sarcomeres;0,498134328;0,225126476;0,31010453;0,975363874;0,93317903;0,953783008;0,956151368;0,935177382;0,945532725;0,994877757;0,877790878;0,930821549;1
12519;Sarcoplasmic Reticulum;0,657588428;0,727375;0,690723485;0,975351759;0,91104409;0,942071251;0,966625344;0,935131633;0,95060153;0,897191436;0,876004167;0,886289938;1
12523;Sarcocystosis;0,962025316;0,133567663;0,234567901;0,998847262;0,926462552;0,961272307;0,896089291;0,989595481;0,940412364;0,998870289;0,92134594;0,957525104;1
12527;Satiation;0,380952381;0,1714001;0,236426117;0,978619189;0,811918356;0,88739939;0,962422586;0,93967183;0,950864089;0,996843534;0,872003198;0,92867745;1
12528;Satiety Response;0,418604651;0,011787819;0,022929936;0,978010546;0,861836885;0,916228612;0,957347422;0,908335633;0,932138054;0,996564907;0,885760693;0,936863806;1
12532;Scabies;0,875337291;0,659349593;0,752144679;0,996804599;0,773808215;0,871190694;0,736974482;0,994811824;0,846680925;0,998769112;0,782325784;0,874669615;1
12533;Scala Tympani;0,302788845;0,651428571;0,413417951;0,999137931;0,931188571;0,963916847;0,948706418;0,977361587;0,962687293;1;0,910714286;0,950768623;1
12536;Scalp Dermatoses;0,777777778;0,00319052;0,00635497;0,986100837;0,77608087;0,868475522;0,72781465;0,988709158;0,838356399;0,995949565;0,787779903;0,877338543;1
12539;Scapegoating;0,47826087;0,16751269;0,248120301;0,876223991;0,592258327;0,651449336;0,702088032;1;0,824037121;0,991875;0,772631579;0,862623501;1
12541;Scarlet Fever;0,872895623;0,603960396;0,71394148;0,990976521;0,729751568;0,840447125;0,784173603;0,951345959;0,859674378;1;0,890843511;0,941178815;1
12543;Scent Glands;0,711538462;0,166666667;0,270072993;0,971539024;0,887881541;0,927507663;0,9599705;0,925475407;0,94215896;1;0,882806324;0,935266063;1
12544;Scheuermann's Disease;0,756972112;0,416666667;0,53748232;0,984070205;0,722450956;0,831827825;0,736916599;0,997374976;0,847427741;0,998888889;0,869927536;0,926917602;1
12552;Schistosomiasis;0,503236994;0,4353;0,466809651;0,999317061;0,732327432;0,845220285;0,830426914;0,979404636;0,898781629;0,999892602;0,863808333;0,925725134;1
12553;Schistosomiasis haematobia;0,611111111;0,014784946;0,028871391;0,997268199;0,921082321;0,957624735;0,947533243;0,972871982;0,959985774;0,997131584;0,873172792;0,929495145;1
12554;Schistosomiasis japonica;0,608623549;0,318576389;0,418233618;0,991302718;0,967711268;0,979347488;0,959204748;0,969223769;0,964178531;0,996741937;0,904592004;0,947750105;1
12555;Schistosomiasis mansoni;0,522160665;0,183276616;0,271320619;0,996702394;0,951038948;0,973328415;0,964326509;0,951439012;0,957831403;0,997653781;0,881741827;0,932304664;1
12557;Schizoid Personality Disorder;0,571428571;0,045801527;0,084805654;0,978168492;0,696526297;0,813576451;0,726883887;0,985785475;0,836096389;1;0,847542332;0,914816167;1
12559;Schizophrenia;0,161438162;0,5002;0,244095257;0,990283022;0,822706516;0,898742294;0,818748687;0,989260538;0,895954476;0,997524712;0,950560833;0,973277617;1
12560;Schizophrenia, Catatonic;0,571428571;0,008403361;0,016563147;0,990858137;0,879712793;0,931922293;0,717037667;0,994063613;0,832719659;0,998684211;0,857034574;0,918601839;1
12561;Schizophrenia, Childhood;0,454545455;0,003503854;0,006954103;0,952495973;0,719000508;0,819191533;0,746156192;0,990653973;0,851099099;1;0,897139624;0,945187942;1
12562;Schizophrenia, Disorganized;0,5;0,004201681;0,008333333;0,997183099;0,828658081;0,904895443;0,737820057;0,992358778;0,846043731;0,998809524;0,889095745;0,939468157;1
12563;Schizophrenia, Paranoid;0,568965517;0,010364322;0,020357804;0,984896874;0,755432325;0,855007572;0,74948754;0,990065979;0,853118403;0,996072657;0,80028423;0,885524259;1
12564;Schizophrenic Language;0,8;0,025974026;0,050314465;0,989654252;0,823027417;0,898406876;0,765728746;0,998399644;0,866640099;0,997975244;0,899772324;0,945084812;1
12565;Schizophrenic Psychology;1;0,0001;0,00019998;0,989067621;0,864866739;0,922799479;0,837250836;0,994247387;0,909001618;0,998183528;0,955015833;0,975928822;1
12569;Schizotypal Personality Disorder;0,771978022;0,158936652;0,263602251;0,984783652;0,850497895;0,912651358;0,945992861;0,968773021;0,957181185;0,992703308;0,910095318;0,948889704;1
